150,"Труба проф. 120х60х6мм,  L=6м",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,"Труба проф. 30х15х1,5мм L=6м",0.0,0.0,0.0,2.3518600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Труба проф. 35х35х2мм L=6м,0.0,0.0,0.0,2.121,0.0,2.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23544
153,Труба проф. 40x20x2 стальная электросварная прямоуг. L=6м,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,"Труба проф. 40х20х2 6,0E, пог.м",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.22
155,Труба проф. 50х50х3 стальная 6м,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,"Труба проф. 60х30х2мм  э/с стальная L=6,0 м",0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0
157,"Труба проф. 60х40х3мм стальная L=6,0 м ГОСТ 8645-68",0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
158,Труба проф. 80х40х3 стальная 6м,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Труба проф. 80х80х3 дл.=12м (резка пополам),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Труба хол/деф 14х2 Е,0.0,0.0,0.0,6.507,0.0,6.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.474
161,Уголок 50х50,42.9,3.88416,15.53244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.692840000000004,0.0
162,"Уголок 80х80х8,0х6000 6063Т6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Угольник простой,0.0,0.0,0.0,12.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
164,Уплотнитель УС 980 IVв ГОСТ 30778-2001 (черный),0.0,0.0,0.0,16.61664,0.0,18.50904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.66944
165,Уплотнитель ленточный,0.0,0.0,0.0,25.244,0.0,27.385600000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.95172000000002
166,Уплотнитель межсекционный Д-профиль,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8137
167,Уплотнитель на добор,0.0,0.0,0.0,6.0207,0.0,4.9665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5975
168,Уплотнитель семипальцевый,0.0,0.0,0.0,0.66,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
169,Цепь для звездочки (5 метров),0.0,0.0,0.0,1.3104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1769
170,Шайба D10 пружинная (гровер) DIN127(ГОСТ 6402),0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Шайба D12 плоская DIN125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Шайба D14 плоская уменьшенная (нержавеющая А2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Шайба D20 плоская DIN125,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
174,Шайба Starlock для квадратного вала Модель V диаметр вала 3/8,0.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
175,Шайба М10 плоская,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
176,Шайба М8 плоская усиленная,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Швеллер гнутый 60х32х4 6м E,8.55,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.147,0.0
178,Шпилька М10х1000мм резьбовая DIN975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Шпилька М12х1000мм резьбовая,147.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0
180,Шпингалет для двери ГП 226мм,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,"Шплинт 4х90 DIN94 (ГОСТ 397), разводной оцинкованный",0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
182,Элемент стыковочный,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
183,Гайка М10 DIN6331,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Держатель двухроликовый Flex,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Подушка амортизатора верхняя д/автомобиля ГАЗ-2410 ЯРТИ21-2905460,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,"Профиль Верх-Низ Flex, АД31-Т1, 6м REU 04.000 неокрашеный",0.0,0.0,0.0,1.2935849056603772,0.0,1.451320754716981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,"Профиль Верх-Низ Flex, АД31-Т1, 6м REU 04.000 окрашеный RAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,"Профиль боковины Паз Flex, АД31-Т1, 6м REU 04.000 неокрашеный",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,"Профиль боковины Паз Flex, АД31-Т1, 6м REU 04.000 окрашеный RAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,"Профиль боковины Шип Flex, АД31-Т1, 6м REU 04.000 неокрашеный",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,"Профиль боковины Шип Flex, АД31-Т1, 6м REU 04.000 окрашеный RAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,"Профиль добора Flex, АД31-Т1, 6м REU 04.000 анодированый",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,"Профиль добора Flex, АД31-Т1, 6м окрашенный RAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,"Профиль поперечина Flex, АД31-Т1, 6м, REU 04.000 (6060-T6) анодированый",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,"Профиль поперечина Flex, АД31-Т1, 6м, REU 04.000 (6060-T6) анодированый окрашенный",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,"Профиль телескопа Flex, неокрашеный  АД31-Т1, 6м REU 04.000",0.0,0.0,0.0,1.2523636363636363,0.0,1.4032727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Рама дверная левая Флекс,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Рама дверная правая Флекс,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,"Саморез 3,5х25 черный",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,"Саморез 4,0х50 с потай. головкой под крест",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,"Теплоизоляция Технофас Оптима 1200х600х60мм 2,8 м кв",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Уплотнитель УС 978 IVв ГОСТ 30778-2001 (светло-серый),0.0,0.0,0.0,12.570800000000002,0.0,15.543000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Уплотнитель УС 979 IVв ГОСТ 30778-2001 (светло-серый),0.0,0.0,0.0,5.999700000000001,0.0,4.9455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Уплотнитель УС 981 IVв ГОСТ 30778-2001 (светло-серый),0.0,0.0,0.0,11.9994,0.0,14.8365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Шайба D12 плоская усиленная DIN9021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,Гайка М8 рифленая с фланцем,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,Теплоизоляция Технофас Оптима 1200х600х50мм,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Анкерный болт со стальной гильзой,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,0.0,52.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0
210,Болт M10-6g x 20.88.016 с буртом,0.0,0.0,0.0,0.0,0.0,0.0,91.0,15.0,27.0,0.0,26.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
211,Болт M10-6g x 40.8.10.016 c вн. шест.,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,7.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
212,Болт М10-6g x 25.88.016 с буртом,0.0,0.0,0.0,0.0,0.0,0.0,42.0,8.0,8.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
213,Болт М6-6g *25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Г-элемент 02044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Гайка М10 с фланцем и прессш DIN6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,Гайка М12 с прессшайбой,0.0,0.0,0.0,0.0,0.0,0.0,1259.0,59.0,250.0,0.0,198.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0
217,Жидкие гвозди,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Заглушка резиновая 04005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Закладная гайка,0.0,0.0,0.0,0.0,0.0,0.0,130.0,22.0,33.0,0.0,32.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
220,Инструкция по эсплуатации,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
221,Ключ поворотный,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
222,Ключи от личинки дверной секции,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Литол (тюбик 100г.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
224,Наклейка на добор,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Наклейки на секции,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Ответная часть в пол дверной секции,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Планка подвесная NTH.РШ.1.0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Планка соединительная 02040,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Планка соединительная NTH.РШ.1.0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Планка соединительная NTH.РШ.2.0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
231,Профиль стыковочный Т-образн.алюмин,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,"Саморез , 3,8x51 черный",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
233,"Саморез 3,5х41 чёрный (мелкая резьба)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
234,"Стеклоочиститель ""Мистер мускул""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
235,Т-элемент 02047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Уплотнитель самоклеющийся D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9122,0.0,6.9015,0.0,0.0,0.0,0.0,0.0,0.0
237,Шайба 10.04.016  ,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Шайба 12.04.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Шайба D10 пружинная (гровер),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
240,Шайба подвесная,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
241,Шпилька М10х1000мм резьбовая,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Шпилька полнонарезная М12 L=1000,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,34.0,0.0,23.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
243,Шпилька полнонарезная М12 L=2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,"Саморез 3,5х41 чёрный  (мелкая резьба)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,"Саморез 4,0х50 белый потай.  под крест",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Скотч 55ммх66м прозрачный пог.м,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Скотч двусторонний,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Шайба 10.04.016 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
